company,ticker,date,open,high,low,close,volume
Walmart,WMT,2025-09-25,103.22,103.51,102.58,103.05,13366700
Amazon,AMZN,2025-09-25,220.06,220.67,216.47,218.15,52226300
UnitedHealth,UNH,2025-09-25,348.9,350.19,343.6,345.56,8104900
Apple,APLE,2025-09-25,11.94,11.98,11.81,11.84,2562600
CVS Health,CVS,2025-09-25,76.1,76.17,73.51,74.01,6884200
Alphabet,GOOGL,2025-09-25,244.4,246.49,240.74,245.79,31020400
Exxon Mobil,XOM,2025-09-25,113.65,114.9,113.42,114.59,15012600
McKesson,MCK,2025-09-25,762.6,763.01,715.31,736.52,1536700
Cencora,COR,2025-09-25,309.49,309.49,289.33,298.33,1988200
JPMorgan Chase,JPM,2025-09-25,312.6,314.12,310.29,311.93,7083200
Costco,COST,2025-09-25,951.1,951.65,934.3,941.98,2991500
Cigna,CI,2025-09-25,292.97,293.01,282.8,284.06,1571300
Microsoft,MSFT,2025-09-25,507.35,509.06,504.1,506.08,15786500
Cardinal Health,CAH,2025-09-25,154.19,154.43,145.4,148.48,3164900
Chevron,CVX,2025-09-25,157.68,159.23,157.59,158.94,6311000
Bank of America,BAC,2025-09-25,51.48,52.33,51.44,51.85,22957900
General Motors,GM,2025-09-25,59.53,60.63,59.11,60.59,7740100
Ford Motor,F,2025-09-25,11.41,11.52,11.24,11.49,67656300
Elevance Health,ELV,2025-09-25,326.0,328.04,315.52,316.7,1860700
Citi,CITI.NE,2025-09-25,41.85,42.36,41.75,42.36,2458
Meta,META,2025-09-25,753.45,756.77,744.55,748.91,10591100
Centene,CNC,2025-09-25,34.49,34.7,33.62,34.39,15097200
Home Depot,HD,2025-09-25,406.65,410.86,405.61,407.45,2554300
Fannie Mae,FNMA,2025-09-25,12.8,13.0,12.42,12.72,5147500
Kroger,KR,2025-09-25,65.66,66.15,65.09,65.14,6037500
Phillips 66,PSX,2025-09-25,135.32,138.39,133.83,137.91,5158900
Marathon Petroleum,MPC,2025-09-25,192.13,195.71,191.12,195.46,1811300
Verizon,VZ,2025-09-25,42.51,43.03,42.51,42.62,19012200
Nvidia,NVDA,2025-09-25,174.48,180.26,173.13,177.69,191586700
Goldman Sachs,GSBD,2025-09-25,10.46,10.51,10.39,10.42,931400
Wells Fargo,WFC,2025-09-25,83.25,84.22,83.12,83.88,8514900
Valero Energy,VLO,2025-09-25,170.02,174.92,169.3,173.33,4094100
Comcast,CMCSA,2025-09-25,31.38,31.57,31.19,31.29,19402700
Allstate,ALL,2025-09-25,209.43,210.6,208.17,209.82,1227000
AT&T,ATT.L,2025-09-25,498.0,499.15,488.5,494.5,1239102
Freddie Mac,FMCC,2025-09-25,12.54,12.67,12.17,12.39,2592800
Humana,HUM.ST,2025-09-25,40.2,40.2,39.5,39.7,59197
Morgan Stanley,MS,2025-09-25,156.44,158.29,155.68,157.99,5351100
Target,TGT,2025-09-25,86.72,86.9,85.45,86.06,8566300
StoneX,SNEX,2025-09-25,94.3,96.09,93.34,95.67,325400
Tesla,TSLA,2025-09-25,435.24,435.35,419.08,423.39,96746400
Dell Technologies,DELL,2025-09-25,128.92,130.79,126.67,130.5,4758900
PepsiCo,PEP,2025-09-25,143.0,143.42,139.86,139.92,7101700
Walt Disney,DIS,2025-09-25,112.71,114.05,112.65,112.99,6365500
UPS,UPS,2025-09-25,82.37,82.55,80.95,81.17,9021100
Johnson & Johnson,JNJ,2025-09-25,177.2,178.4,175.91,177.73,8475000
FedEx,FDX,2025-09-25,233.35,236.72,232.5,236.42,1768800
Archer Daniels Midland,ADM,2025-09-25,61.47,61.76,60.51,60.56,2939400
Procter & Gamble,PG,2025-09-25,152.17,152.81,150.73,151.09,7511400
Lowe's,X1G.PA,2025-09-25,230.78,230.94,230.54,230.52,646
Energy Transfer,ET,2025-09-25,17.02,17.13,16.96,17.07,9936900
RTX,RTX,2025-09-25,161.5,161.66,159.06,159.88,3917700
Albertsons,ACI,2025-09-25,17.7,17.71,17.22,17.31,5623100
Sysco,SYY,2025-09-25,81.62,81.68,79.88,80.59,3910600
Progressive,PGR,2025-09-25,241.02,242.33,238.49,242.09,2832400
American Express,AXP,2025-09-25,336.06,339.91,333.16,339.32,2223900
Lockheed Martin,LMT,2025-09-25,489.58,490.74,484.06,484.34,1205700
MetLife,MET,2025-09-25,80.16,80.65,79.27,79.7,2600700
HCA Healthcare,HCA,2025-09-25,418.35,418.35,409.0,414.89,667300
Prudential Financial,PRU,2025-09-25,101.73,102.42,100.93,101.28,1219600
Boeing,BA,2025-09-25,214.87,216.86,211.98,213.53,6649300
Caterpillar,CAT,2025-09-25,463.38,466.66,458.26,462.39,2979200
Merck,MRK,2025-09-25,79.78,79.88,77.58,77.6,14923800
Pfizer,PFIZER.NS,2025-09-25,5019.0,5021.0,4970.0,4977.0,5927
IBM,IBM,2025-09-25,271.44,282.67,269.66,279.9,11506200
New York Life Insurance,601336.SS,2025-09-25,59.41,59.7,59.0,59.23,10752735
Delta Airlines,DAL,2025-09-25,57.08,57.38,56.18,56.57,6781400
TD Synnex,SNX,2025-09-25,146.3,159.47,143.98,159.24,2299500
United Airlines,UAL,2025-09-25,99.85,100.77,98.57,99.15,4082600
ConocoPhillips,COP,2025-09-25,94.32,96.18,94.32,95.92,8076300
TJX,TJX,2025-09-25,140.46,141.16,139.9,141.05,4120000
AbbVie,ABBV,2025-09-25,218.52,220.67,216.47,216.98,6666000
Enterprise Products Partners,EPD,2025-09-25,30.98,31.16,30.97,30.99,4116200
Charter Communications,CHTR,2025-09-25,262.48,271.15,260.1,270.57,2050700
Performance Food,PFGC,2025-09-25,104.55,104.55,102.68,103.0,1082400
American Airlines,AAL,2025-09-25,11.8,11.8,11.36,11.39,101250800
Cisco Systems,CSCO,2025-09-25,66.92,67.83,66.71,67.44,22351700
HP,HP,2025-09-25,21.74,21.99,21.5,21.71,1403100
Tyson Foods,TSN,2025-09-25,54.75,54.75,53.7,53.75,2543500
Intel,INTC,2025-09-25,31.61,34.25,31.21,33.99,295709300
Oracle,ORCL,2025-09-25,294.76,298.23,288.05,290.83,39274900
Broadcom,AVGO,2025-09-25,332.99,338.06,327.3,336.1,21678200
Deere,DE,2025-09-25,467.69,469.1,462.4,465.08,1343700
Nike,NKE,2025-09-25,71.16,71.16,69.05,69.24,13075300
Plains GP,PAGP,2025-09-25,18.47,18.52,18.31,18.4,902100
USAA,UIPMX,2025-09-25,41.35,41.35,41.35,41.35,0
Ingram Micro,INGM,2025-09-25,20.12,20.46,19.8,20.45,317800
General Dynamics,GD,2025-09-25,323.9,327.08,321.09,323.01,1014000
Coca-Cola,COLA.WA,2025-09-25,244.8,247.35,244.8,244.8,107
TIAA,TILIX,2025-09-25,77.51,77.51,77.51,77.51,0
Travelers,TRV,2025-09-25,278.69,278.76,274.03,274.22,876800
Eli Lilly,LLY,2025-09-25,736.59,738.91,711.01,713.54,5136400
