company,ticker,date,open,high,low,close,volume
Walmart,WMT,2022-01-07,45.49,46.08,45.32,45.93,19723500
Amazon,AMZN,2022-01-07,163.84,165.24,162.03,162.55,46606000
Apple,APLE,2022-01-07,12.94,13.39,12.94,13.2,2295700
CVS Health,CVS,2022-01-07,89.34,91.38,88.36,90.85,6862200
UnitedHealth Group,UNH,2022-01-07,440.09,440.35,428.66,431.53,5494200
Exxon Mobil,XOM,2022-01-07,59.45,60.02,58.98,59.76,23985400
Alphabet,GOOGL,2022-01-07,137.2,137.5,134.84,136.08,29760000
McKesson,MCK,2022-01-07,244.13,246.57,240.37,244.88,889900
Costco Wholesale,COST,2022-01-07,522.03,522.81,509.34,511.19,2323900
Cigna,CI,2022-01-07,212.73,219.24,210.91,218.39,2049800
AT&T,ATT.L,2022-01-07,329.5,329.5,318.0,323.5,984033
Microsoft,MSFT,2022-01-07,303.97,306.24,300.04,303.86,32720000
Cardinal Health,CAH,2022-01-07,48.44,50.07,48.39,49.93,3665500
Chevron,CVX,2022-01-07,105.13,106.83,104.62,106.39,14164600
Home Depot,HD,2022-01-07,366.93,367.59,357.39,358.06,4520700
Marathon Petroleum,MPC,2022-01-07,64.0,64.83,63.74,64.76,6443500
Elevance Health,ELV,2022-01-07,414.31,416.78,405.24,413.52,1355400
Kroger,KR,2022-01-07,43.34,44.84,43.24,44.14,8672700
Ford Motor,F,2022-01-07,18.81,19.0,18.33,18.64,127017500
Verizon Communications,VZ,2022-01-07,41.76,42.62,41.76,42.53,26512500
JPMorgan Chase,JPM,2022-01-07,150.05,151.74,149.5,151.4,13913300
General Motors,GM,2022-01-07,61.69,61.79,59.38,60.2,17136100
Centene,CNC,2022-01-07,76.67,77.22,75.53,76.34,4364800
Meta Platforms,META,2022-01-07,330.7,334.94,326.86,329.76,14722000
Comcast,CMCSA,2022-01-07,44.8,45.01,44.46,44.53,17894500
Phillips 66,PSX,2022-01-07,69.33,70.72,68.83,70.61,3771000
Valero Energy,VLO,2022-01-07,70.94,71.69,70.39,71.31,3723200
Dell Technologies,DELL,2022-01-07,53.26,53.6,52.55,53.16,3516200
Target,TGT,2022-01-07,203.1,205.76,202.14,203.62,3052900
Fannie Mae,FNMA,2022-01-07,0.88,0.92,0.87,0.89,1712800
UPS,UPS,2022-01-07,180.62,182.36,178.81,181.29,3014000
Lowe's,X1G.PA,2022-01-07,253.0,253.13,252.8,252.9,13142
Bank of America,BAC,2022-01-07,43.72,44.77,43.64,44.65,59082600
Johnson & Johnson,JNJ,2022-01-07,153.47,156.02,153.18,155.7,6986000
Archer Daniels Midland,ADM,2022-01-07,61.78,62.25,61.43,62.2,2029200
FedEx,FDX,2022-01-07,242.48,246.1,241.88,243.68,1646000
Humana,HUM.ST,2022-01-07,67.31,67.8,65.56,66.73,35587
Wells Fargo,WFC,2022-01-07,48.66,49.86,48.6,49.48,35149300
Pfizer,PFIZER.NS,2022-01-07,4768.47,4768.47,4649.34,4659.46,31549
Citigroup,C,2022-01-07,56.19,57.37,56.19,56.7,26548200
PepsiCo,PEP,2022-01-07,155.07,155.61,153.75,155.06,4916000
Intel,INTC,2022-01-07,50.26,50.44,49.29,49.56,30717200
