company,ticker,date,open,high,low,close,volume
Walmart,WMT,2015-02-26,22.71,22.71,22.55,22.7,17664300
Exxon Mobil,XOM,2015-02-26,56.03,56.06,55.37,55.73,13984000
Chevron,CVX,2015-02-26,67.95,67.96,67.13,67.42,5903100
General Motors,GM,2015-02-26,29.25,29.5,29.02,29.06,10708200
Phillips 66,PSX,2015-02-26,53.16,53.96,52.75,53.88,4279900
General Electric,GE,2015-02-26,107.28,107.57,106.74,107.07,7980741
Ford Motor,F,2015-02-26,9.2,9.29,9.18,9.19,20800000
CVS Health,CVS,2015-02-26,76.02,76.74,76.0,76.51,3497000
McKesson,MCK,2015-02-26,211.18,213.27,210.75,211.64,1379000
AT&T,ATT.L,2015-02-26,58.15,58.38,57.55,58.05,408650
Valero Energy,VLO,2015-02-26,40.31,41.25,40.3,40.71,7633500
UnitedHealth Group,UNH,2015-02-26,96.55,96.73,95.67,95.92,3126800
Verizon,VZ,2015-02-26,28.09,28.32,28.01,28.27,13581400
Fannie Mae,FNMA,2015-02-26,2.93,2.97,2.8,2.8,6059700
Costco,COST,2015-02-26,122.76,123.21,122.03,122.41,1892600
HP,HP,2015-02-26,39.85,40.12,39.06,39.24,2264900
Kroger,KR,2015-02-26,29.31,29.34,29.16,29.22,8486200
JP Morgan Chase,JPM,2015-02-26,45.63,46.13,45.54,46.04,15444800
Express Scripts Holding,ESH.BE,2015-02-26,8.83,8.83,8.83,8.83,0
Bank of America Corp.,BAC,2015-02-26,13.1,13.11,12.68,12.79,161100700
IBM,IBM,2015-02-26,99.84,100.08,97.42,98.09,7437897
Marathon Petroleum,MPC,2015-02-26,37.57,38.87,37.57,38.41,6895400
Cardinal Health,CAH,2015-02-26,65.33,65.82,65.01,65.34,1145100
Boeing,BA,2015-02-26,134.04,134.1,132.72,133.53,5149300
Citigroup,C,2015-02-26,38.76,39.1,38.67,39.04,16358100
Wells Fargo,WFC,2015-02-26,40.81,40.9,40.62,40.76,13579100
Microsoft,MSFT,2015-02-26,37.76,37.97,37.68,37.82,28957300
Procter & Gamble,PG,2015-02-26,63.27,63.52,62.88,63.09,7964500
Home Depot,HD,2015-02-26,90.19,90.52,89.57,89.71,5649900
Archer Daniels Midland,ADM,2015-02-26,35.17,35.17,34.52,34.63,2940900
Target,TGT,2015-02-26,56.11,56.3,55.47,55.93,5283000
Johnson & Johnson,JNJ,2015-02-26,75.64,76.99,75.52,76.7,11437900
MetLife,MET,2015-02-26,31.78,31.91,31.52,31.67,4754138
Alphabet,GOOGL,2015-02-26,27.1,27.81,27.07,27.77,54032000
Freddie Mac,FMCC,2015-02-26,2.8,2.85,2.65,2.67,1978500
Comcast,CMCSA,2015-02-26,23.13,23.18,22.93,23.05,23584000
PepsiCo,PEP,2015-02-26,71.97,72.12,71.84,71.91,5722000
AIG,AIG,2015-02-26,42.29,42.54,42.21,42.4,6594200
UPS,UPS,2015-02-26,69.03,69.37,68.91,69.16,2125500
Lowe's,X1G.PA,2015-02-26,223.71,223.71,223.71,223.71,0
ConocoPhillips,COP,2015-02-26,47.38,47.38,46.46,46.64,7837000
Intel,INTC,2015-02-26,25.98,26.18,25.83,26.0,25928400
Energy Transfer Equity,ET,2015-02-26,13.24,13.24,12.95,13.02,1961600
Caterpillar,CAT,2015-02-26,64.73,64.73,63.56,63.74,4457000
Prudential Financial,PRU,2015-02-26,50.69,50.98,50.36,50.74,1965400
Pfizer,PFIZER.NS,2015-02-26,1691.34,1715.61,1665.23,1672.55,8663
Walt Disney,DIS,2015-02-26,96.72,96.91,95.47,95.85,5049000
Enterprise Products Partners,EPD,2015-02-26,15.9,15.95,15.38,15.46,4419900
Cisco Systems,CSCO,2015-02-26,21.19,21.52,21.19,21.47,28305200
Sysco,SYY,2015-02-26,29.81,29.86,29.53,29.56,4417500
Lockheed Martin,LMT,2015-02-26,153.29,153.74,151.24,151.85,1349700
FedEx,FDX,2015-02-26,150.2,150.61,148.43,149.44,1893900
Johnson Controls,JCI,2015-02-26,31.23,31.29,31.04,31.12,1607647
Plains GP Holdings,PAGP,2015-02-26,35.08,35.45,34.58,34.98,755325
World Fuel Services,WFK.BE,2015-02-26,40.42,40.81,40.42,40.81,0
American Airlines Group,AAL,2015-02-26,47.83,47.83,46.54,46.85,7577300
Merck,MRK,2015-02-26,40.11,40.44,40.11,40.31,12040577
Best Buy,BBY,2015-02-26,25.97,26.1,25.42,25.46,4928700
Delta Air Lines,DAL,2015-02-26,41.41,41.57,39.98,40.29,14477500
Honeywell International,HON,2015-02-26,74.89,75.0,74.34,74.49,2119731
Goldman Sachs Group,GS,2015-02-26,154.48,156.07,154.07,155.85,2449300
United Continental Holdings,UAL,2015-02-26,69.63,69.7,66.39,67.42,7527400
New York Life Insurance,601336.SS,2015-02-26,40.89,40.89,40.89,40.89,0
Oracle,ORCL,2015-02-26,37.23,37.53,37.16,37.31,8519300
Morgan Stanley,MS,2015-02-26,27.11,27.15,26.69,26.83,10363200
Tyson Foods,TSN,2015-02-26,32.48,32.6,31.97,32.11,2492600
Deere,DE,2015-02-26,75.31,75.73,75.08,75.26,2132700
DuPont,DPT.PA,2015-02-26,0.18,0.19,0.18,0.19,57896
American Express,AXP,2015-02-26,71.12,71.52,70.61,71.33,8702800
Allstate,ALL,2015-02-26,56.31,56.75,56.31,56.66,1903400
Cigna,CI,2015-02-26,110.98,111.96,110.97,111.69,1523900
Mondelez International,MDLZ,2015-02-26,29.04,29.19,28.91,29.03,8769000
Halliburton,HAL,2015-02-26,35.25,35.3,34.66,34.8,15498900
3M,MMM,2015-02-26,99.53,100.2,99.41,99.98,2140122
Sears Holdings,SRSCQ,2015-02-26,12.48,12.48,12.48,12.48,0
General Dynamics,GD,2015-02-26,110.81,111.16,109.86,110.2,1059500
