company,ticker,date,open,high,low,close,volume
Walmart,WMT,2021-01-26,45.45,46.13,45.4,46.03,15031500
Amazon,AMZN,2021-01-26,164.82,166.9,164.14,166.31,59104000
Apple,APLE,2021-01-26,10.23,10.3,9.9,9.92,1471200
CVS Health,CVS,2021-01-26,62.81,63.68,62.74,63.55,4667600
UnitedHealth Group,UNH,2021-01-26,325.25,326.18,317.88,318.38,2467500
McKesson,MCK,2021-01-26,178.64,180.69,177.77,179.18,664400
Alphabet,GOOGL,2021-01-26,93.65,95.13,93.16,94.74,31462000
Exxon Mobil,XOM,2021-01-26,38.63,39.12,37.47,37.49,23976800
AT&T,ATT.L,2021-01-26,310.0,311.18,306.14,308.0,1015150
Costco Wholesale,COST,2021-01-26,340.81,346.21,339.56,345.34,1807000
Cigna,CI,2021-01-26,202.5,203.82,197.94,198.5,1436900
Cardinal Health,CAH,2021-01-26,49.0,49.62,48.81,49.29,893600
Microsoft,MSFT,2021-01-26,222.48,224.7,220.77,222.93,49169600
Kroger,KR,2021-01-26,31.02,33.41,30.94,33.32,24965000
Home Depot,HD,2021-01-26,254.33,254.53,251.01,251.81,2472200
JPMorgan Chase,JPM,2021-01-26,117.43,117.8,116.18,116.4,11307800
Verizon Communications,VZ,2021-01-26,42.69,42.91,42.25,42.37,37892700
Ford Motor,F,2021-01-26,8.58,8.75,8.44,8.49,66267500
General Motors,GM,2021-01-26,51.62,51.81,50.09,50.31,21648200
Elevance Health,ELV,2021-01-26,298.3,298.96,291.02,293.53,1222400
Centene,CNC,2021-01-26,61.4,61.67,59.83,60.1,2989800
Fannie Mae,FNMA,2021-01-26,1.92,1.98,1.88,1.93,6711200
Comcast,CMCSA,2021-01-26,42.94,43.87,42.7,43.76,23562200
Chevron,CVX,2021-01-26,74.55,75.12,72.18,72.25,7827800
Dell Technologies,DELL,2021-01-26,35.31,35.54,34.82,35.33,2520508
Bank of America,BAC,2021-01-26,27.97,28.0,27.54,27.56,36373000
Target,TGT,2021-01-26,165.47,165.86,162.47,163.37,3463600
Lowe's,X1G.PA,2021-01-26,262.74,263.05,262.74,262.85,690
Marathon Petroleum,MPC,2021-01-26,40.95,41.4,39.46,39.62,4268200
Citigroup,C,2021-01-26,51.19,51.23,50.26,50.95,18760900
Meta Platforms,META,2021-01-26,276.44,283.64,276.11,280.32,19373600
UPS,UPS,2021-01-26,132.09,132.4,130.56,131.32,2962400
Johnson & Johnson,JNJ,2021-01-26,148.16,151.61,147.89,148.85,14205700
Wells Fargo,WFC,2021-01-26,28.96,28.99,27.95,27.97,28026500
General Electric,GE,2021-01-26,58.68,59.65,54.63,55.07,42495519
Intel,INTC,2021-01-26,49.97,50.81,49.59,49.91,31485900
Humana,HUM.ST,2021-01-26,58.35,59.52,57.38,58.64,109063
IBM,IBM,2021-01-26,92.64,95.29,92.05,95.21,11186656
Procter & Gamble,PG,2021-01-26,117.4,118.49,116.67,118.15,5996700
PepsiCo,PEP,2021-01-26,122.3,122.98,120.95,122.72,4242500
FedEx,FDX,2021-01-26,232.09,232.67,227.65,227.95,1836100
MetLife,MET,2021-01-26,43.62,43.79,42.87,42.96,4588000
Freddie Mac,FMCC,2021-01-26,1.85,1.93,1.84,1.86,1948300
Phillips 66,PSX,2021-01-26,59.92,60.93,58.61,58.66,2056800
Lockheed Martin,LMT,2021-01-26,297.73,302.1,290.43,290.43,3542400
Walt Disney,DIS,2021-01-26,170.16,170.51,166.28,166.78,7523200
Archer Daniels Midland,ADM,2021-01-26,46.19,46.37,45.09,45.39,2637800
Albertsons,ACI,2021-01-26,12.39,13.35,12.16,13.14,5196600
Valero Energy,VLO,2021-01-26,50.0,50.51,48.46,48.46,3150300
Boeing,BA,2021-01-26,205.34,208.35,201.79,202.06,11011800
Prudential Financial,PRU,2021-01-26,64.71,64.87,63.71,63.81,1642300
HP,HP,2021-01-26,21.12,21.38,19.96,20.06,1432600
StoneX Group,SNEX,2021-01-26,25.03,25.44,24.51,25.22,102150
Goldman Sachs Group,GS,2021-01-26,253.38,255.02,249.94,251.44,3296800
Sysco,SYY,2021-01-26,65.48,66.91,65.16,65.61,2061100
Morgan Stanley,MS,2021-01-26,62.01,62.51,60.65,60.71,10899700
HCA Healthcare,HCA,2021-01-26,162.43,163.19,157.31,157.41,1221100
Cisco Systems,CSCO,2021-01-26,39.05,39.45,38.94,39.37,13087800
Charter Communications,CHTR,2021-01-26,651.63,654.76,647.02,649.54,893500
Merck,MRK,2021-01-26,66.63,66.63,65.79,65.89,7748283
Best Buy,BBY,2021-01-26,93.42,94.54,92.49,93.87,2140600
New York Life Insurance,601336.SS,2021-01-26,44.38,44.38,42.21,42.32,19306644
AbbVie,ABBV,2021-01-26,92.66,92.66,90.38,90.58,5554600
Allstate,ALL,2021-01-26,98.63,98.98,96.98,97.3,1078800
AIG,AIG,2021-01-26,35.76,35.82,34.99,35.08,3741300
Tyson Foods,TSN,2021-01-26,57.8,58.19,56.66,57.73,1609100
Progressive,PGR,2021-01-26,87.94,88.23,86.62,87.17,2595600
Caterpillar,CAT,2021-01-26,171.49,173.15,170.79,171.14,2506000
TIAA,TILIX,2021-01-26,32.29,32.29,32.29,32.29,0
Oracle,ORCL,2021-01-26,57.17,58.09,56.97,57.86,8186500
Energy Transfer,ET,2021-01-26,4.44,4.73,4.42,4.45,40456400
Dow,DOW,2021-01-26,44.76,45.03,43.06,43.09,3060300
American Express,AXP,2021-01-26,112.03,113.48,109.17,109.57,8932500
General Dynamics,GD,2021-01-26,139.01,139.27,135.12,135.39,1588700
Nike,NKE,2021-01-26,129.11,129.19,126.25,126.61,5312300
Northrop Grumman,NOC,2021-01-26,277.21,277.77,270.46,271.03,985000
USAA,UIPMX,2021-01-26,19.91,19.91,19.91,19.91,0
Deere,DE,2021-01-26,282.91,284.05,277.7,278.27,1364200
Abbott Laboratories,ABT,2021-01-26,104.8,105.6,104.38,105.24,4142400
Northwestern Mutual,NWE,2021-01-26,45.34,45.34,43.98,44.14,390500
Dollar General,DG,2021-01-26,192.41,192.79,190.66,191.45,1472500
Exelon,EXC,2021-01-26,25.86,25.86,25.36,25.6,6246891
Honeywell International,HON,2021-01-26,173.49,174.28,171.06,171.13,2336216
Thermo Fisher Scientific,TMO,2021-01-26,509.86,511.78,500.96,501.58,1006300
3M,MMM,2021-01-26,120.85,122.98,119.67,122.36,6158084
TJX,TJX,2021-01-26,61.16,61.16,59.82,59.86,7106200
Travelers,TRV,2021-01-26,133.31,133.99,130.47,130.49,1277300
Capital One Financial,COF,2021-01-26,94.15,94.16,91.25,91.35,4237600
Tesla,TSLA,2021-01-26,297.13,298.63,290.53,294.36,69394800
