ticker,company,date,open,high,low,close,volume,daily_return,volatility_30d,moving_avg_30d,moving_avg_90d,trading_volume_avg,price_range,year,month,quarter
CAH,Cardinal Health,2025-11-25,212.49,214.62,212.49,213.73,1343956,0.0,0.0,213.73,213.73,1343956.0,2.1299999999999955,2025,11,4
CAT,Caterpillar,2025-11-25,564.59,567.14,547.55,566.61,3105291,0.0,0.0,566.61,566.61,3105291.0,19.590000000000032,2025,11,4
CHTR,Charter Communications,2025-11-25,199.08,204.69,198.64,200.76,1375750,0.0,0.0,200.76,200.76,1375750.0,6.050000000000011,2025,11,4
CI,Cigna,2025-11-25,273.69,280.19,271.24,278.2,1862085,0.0,0.0,278.2,278.2,1862085.0,8.949999999999989,2025,11,4
CITI.NE,Citi,2025-11-25,42.0,42.25,41.56,42.05,5889,0.0,0.0,42.05,42.05,5889.0,0.6899999999999977,2025,11,4
CMCSA,Comcast,2025-11-25,26.52,27.09,26.52,26.68,30441069,0.0,0.0,26.68,26.68,30441069.0,0.5700000000000003,2025,11,4
CNC,Centene,2025-11-25,38.37,39.84,38.26,39.66,7073352,0.0,0.0,39.66,39.66,7073352.0,1.5800000000000054,2025,11,4
COLA.WA,Coca-Cola,2025-11-25,269.05,269.05,263.95,267.75,36,0.0,0.0,267.75,267.75,36.0,5.100000000000023,2025,11,4
COP,ConocoPhillips,2025-11-25,86.66,86.98,85.7,86.62,6926656,0.0,0.0,86.62,86.62,6926656.0,1.2800000000000011,2025,11,4
COR,Cencora,2025-11-25,374.01,377.54,372.65,374.75,1563945,0.0,0.0,374.75,374.75,1563945.0,4.890000000000043,2025,11,4
COST,Costco,2025-11-25,886.66,895.72,885.19,894.33,2534624,0.0,0.0,894.33,894.33,2534624.0,10.529999999999973,2025,11,4
CSCO,Cisco Systems,2025-11-25,76.49,77.05,76.07,76.32,18813200,0.0,0.0,76.32,76.32,18813200.0,0.980000000000004,2025,11,4
CVS,CVS Health,2025-11-25,78.35,78.91,78.18,78.47,4732646,0.0,0.0,78.47,78.47,4732646.0,0.7299999999999898,2025,11,4
CVX,Chevron,2025-11-25,148.9,149.9,148.27,148.53,11446620,0.0,0.0,148.53,148.53,11446620.0,1.6299999999999955,2025,11,4
DAL,Delta Airlines,2025-11-25,60.51,62.82,60.51,62.15,7751795,0.0,0.0,62.15,62.15,7751795.0,2.3100000000000023,2025,11,4
DE,Deere,2025-11-25,490.06,500.52,488.21,498.13,2187995,0.0,0.0,498.13,498.13,2187995.0,12.310000000000002,2025,11,4
DELL,Dell Technologies,2025-11-25,123.09,127.12,123.05,125.92,14698245,0.0,0.0,125.92,125.92,14698245.0,4.070000000000007,2025,11,4
DIS,Walt Disney,2025-11-25,102.49,103.92,102.0,103.31,10569656,0.0,0.0,103.31,103.31,10569656.0,1.9200000000000017,2025,11,4
ELV,Elevance Health,2025-11-25,331.54,339.0,330.1,336.27,1389465,0.0,0.0,336.27,336.27,1389465.0,8.899999999999977,2025,11,4
EPD,Enterprise Products Partners,2025-11-25,32.5,32.76,32.4,32.52,4563801,0.0,0.0,32.52,32.52,4563801.0,0.35999999999999943,2025,11,4
ET,Energy Transfer,2025-11-25,16.38,16.41,16.25,16.27,17417665,0.0,0.0,16.27,16.27,17417665.0,0.16000000000000014,2025,11,4
F,Ford Motor,2025-11-25,12.99,13.26,12.98,13.17,52881497,0.0,0.0,13.17,13.17,52881497.0,0.27999999999999936,2025,11,4
FDX,FedEx,2025-11-25,268.95,275.0,268.02,273.87,1270444,0.0,0.0,273.87,273.87,1270444.0,6.980000000000018,2025,11,4
FMCC,Freddie Mac,2025-11-25,9.32,9.44,9.01,9.15,333540,0.0,0.0,9.15,9.15,333540.0,0.4299999999999997,2025,11,4
FNMA,Fannie Mae,2025-11-25,9.9,10.08,9.39,9.47,962763,0.0,0.0,9.47,9.47,962763.0,0.6899999999999995,2025,11,4
GD,General Dynamics,2025-11-25,338.79,343.06,338.79,341.07,1498665,0.0,0.0,341.07,341.07,1498665.0,4.269999999999982,2025,11,4
GM,General Motors,2025-11-25,71.15,73.11,71.15,72.78,12089276,0.0,0.0,72.78,72.78,12089276.0,1.9599999999999937,2025,11,4
GOOGL,Alphabet,2025-11-25,325.03,328.83,317.65,323.44,88575578,0.0,0.0,323.44,323.44,88575578.0,11.180000000000007,2025,11,4
GSBD,Goldman Sachs,2025-11-25,9.7,9.81,9.62,9.78,1415140,0.0,0.0,9.78,9.78,1415140.0,0.19000000000000128,2025,11,4
HCA,HCA Healthcare,2025-11-25,501.3,517.4,501.12,515.85,1240928,0.0,0.0,515.85,515.85,1240928.0,16.279999999999973,2025,11,4
HD,Home Depot,2025-11-25,339.0,353.0,338.85,351.07,6315646,0.0,0.0,351.07,351.07,6315646.0,14.149999999999977,2025,11,4
HP,HP,2025-11-25,26.85,27.87,26.37,27.58,1656234,0.0,0.0,27.58,27.58,1656234.0,1.5,2025,11,4
HUM.ST,Humana,2025-11-25,46.6,47.1,46.25,46.9,88881,0.0,0.0,46.9,46.9,88881.0,0.8500000000000014,2025,11,4
IBM,IBM,2025-11-25,304.12,306.0,297.06,304.48,2824104,0.0,0.0,304.48,304.48,2824104.0,8.939999999999998,2025,11,4
INGM,Ingram Micro,2025-11-25,20.8,21.6,20.57,21.56,337967,0.0,0.0,21.56,21.56,337967.0,1.0300000000000011,2025,11,4
INTC,Intel,2025-11-25,35.54,36.13,34.68,35.83,62159014,0.0,0.0,35.83,35.83,62159014.0,1.4500000000000028,2025,11,4
JNJ,Johnson & Johnson,2025-11-25,205.18,207.72,205.18,206.67,10275380,0.0,0.0,206.67,206.67,10275380.0,2.539999999999992,2025,11,4
JPM,JPMorgan Chase,2025-11-25,300.05,304.5,295.56,303.0,8876938,0.0,0.0,303.0,303.0,8876938.0,8.939999999999998,2025,11,4
KR,Kroger,2025-11-25,64.8,66.23,64.77,66.15,5383101,0.0,0.0,66.15,66.15,5383101.0,1.460000000000008,2025,11,4
LLY,Eli Lilly,2025-11-25,1075.82,1111.11,1073.25,1109.94,4180744,0.0,0.0,1109.94,1109.94,4180744.0,37.8599999999999,2025,11,4
LMT,Lockheed Martin,2025-11-25,451.06,454.03,448.48,452.41,1615770,0.0,0.0,452.41,452.41,1615770.0,5.5499999999999545,2025,11,4
MCK,McKesson,2025-11-25,875.0,891.6,873.64,889.28,829204,0.0,0.0,889.28,889.28,829204.0,17.960000000000036,2025,11,4
MET,MetLife,2025-11-25,75.69,76.29,75.12,75.74,3305739,0.0,0.0,75.74,75.74,3305739.0,1.1700000000000017,2025,11,4
META,Meta,2025-11-25,624.03,637.04,618.3,636.22,25191183,0.0,0.0,636.22,636.22,25191183.0,18.74000000000001,2025,11,4
MPC,Marathon Petroleum,2025-11-25,188.8,191.2,187.14,190.0,1594426,0.0,0.0,190.0,190.0,1594426.0,4.060000000000002,2025,11,4
MRK,Merck,2025-11-25,100.73,105.84,100.71,105.66,22223836,0.0,0.0,105.66,105.66,22223836.0,5.13000000000001,2025,11,4
MS,Morgan Stanley,2025-11-25,163.51,165.87,160.62,165.43,5561104,0.0,0.0,165.43,165.43,5561104.0,5.25,2025,11,4
MSFT,Microsoft,2025-11-25,474.39,478.97,464.89,476.99,28013055,0.0,0.0,476.99,476.99,28013055.0,14.080000000000041,2025,11,4
NKE,Nike,2025-11-25,62.34,64.12,61.87,63.68,11525750,0.0,0.0,63.68,63.68,11525750.0,2.250000000000007,2025,11,4
NVDA,Nvidia,2025-11-25,174.91,178.16,169.55,177.82,320278758,0.0,0.0,177.82,177.82,320278758.0,8.609999999999985,2025,11,4
ORCL,Oracle,2025-11-25,194.08,199.41,185.63,197.03,29582235,0.0,0.0,197.03,197.03,29582235.0,13.780000000000001,2025,11,4
PAGP,Plains GP,2025-11-25,18.24,18.57,18.24,18.46,2272210,0.0,0.0,18.46,18.46,2272210.0,0.33000000000000185,2025,11,4
PEP,PepsiCo,2025-11-25,145.93,147.12,145.57,146.11,8953703,0.0,0.0,146.11,146.11,8953703.0,1.5500000000000114,2025,11,4
PFGC,Performance Food,2025-11-25,94.65,96.99,94.46,96.59,1517773,0.0,0.0,96.59,96.59,1517773.0,2.530000000000001,2025,11,4
PFIZER.NS,Pfizer,2025-11-25,4967.0,5016.0,4964.5,5000.0,218067,0.0,0.0,5000.0,5000.0,218067.0,51.5,2025,11,4
PG,Procter & Gamble,2025-11-25,147.32,148.65,147.22,148.49,10477046,0.0,0.0,148.49,148.49,10477046.0,1.4300000000000068,2025,11,4
PGR,Progressive,2025-11-25,226.91,228.5,225.84,226.41,2361440,0.0,0.0,226.41,226.41,2361440.0,2.6599999999999966,2025,11,4
PRU,Prudential Financial,2025-11-25,108.19,109.0,107.84,108.35,1487180,0.0,0.0,108.35,108.35,1487180.0,1.1599999999999966,2025,11,4
PSX,Phillips 66,2025-11-25,132.69,134.63,131.07,134.13,1791561,0.0,0.0,134.13,134.13,1791561.0,3.5600000000000023,2025,11,4
RTX,RTX,2025-11-25,172.76,173.63,169.52,172.15,5511812,0.0,0.0,172.15,172.15,5511812.0,4.109999999999985,2025,11,4
SNEX,StoneX,2025-11-25,83.83,90.02,83.83,89.12,576246,0.0,0.0,89.12,89.12,576246.0,6.189999999999998,2025,11,4
SNX,TD Synnex,2025-11-25,150.88,152.43,149.65,152.03,402311,0.0,0.0,152.03,152.03,402311.0,2.780000000000001,2025,11,4
SYY,Sysco,2025-11-25,75.03,76.29,75.03,75.91,3981001,0.0,0.0,75.91,75.91,3981001.0,1.2600000000000051,2025,11,4
TGT,Target,2025-11-25,84.99,86.63,84.72,86.58,6517493,0.0,0.0,86.58,86.58,6517493.0,1.9099999999999966,2025,11,4
TILIX,TIAA,2025-11-24,78.36,78.36,78.36,78.36,0,0.0,0.0,78.36,78.36,0.0,0.0,2025,11,4
TJX,TJX,2025-11-25,148.87,153.02,148.41,152.39,5639213,0.0,0.0,152.39,152.39,5639213.0,4.610000000000014,2025,11,4
TRV,Travelers,2025-11-25,293.01,296.85,291.37,293.7,1708564,0.0,0.0,293.7,293.7,1708564.0,5.480000000000018,2025,11,4
TSLA,Tesla,2025-11-25,414.41,420.48,405.95,419.4,71833960,0.0,0.0,419.4,419.4,71833960.0,14.53000000000003,2025,11,4
TSN,Tyson Foods,2025-11-25,57.46,57.9,56.69,57.14,3502962,0.0,0.0,57.14,57.14,3502962.0,1.2100000000000009,2025,11,4
UAL,United Airlines,2025-11-25,96.17,99.88,95.94,98.91,8933905,0.0,0.0,98.91,98.91,8933905.0,3.9399999999999977,2025,11,4
UIPMX,USAA,2025-11-24,44.6,44.6,44.6,44.6,0,0.0,0.0,44.6,44.6,0.0,0.0,2025,11,4
UNH,UnitedHealth,2025-11-25,321.12,328.0,320.9,326.28,6142916,0.0,0.0,326.28,326.28,6142916.0,7.100000000000023,2025,11,4
UPS,UPS,2025-11-25,94.05,95.38,93.54,94.54,5840064,0.0,0.0,94.54,94.54,5840064.0,1.8399999999999892,2025,11,4
VLO,Valero Energy,2025-11-25,174.22,175.38,170.41,174.1,2594044,0.0,0.0,174.1,174.1,2594044.0,4.969999999999999,2025,11,4
VZ,Verizon,2025-11-25,40.59,40.8,40.41,40.59,24366674,0.0,0.0,40.59,40.59,24366674.0,0.39000000000000057,2025,11,4
WFC,Wells Fargo,2025-11-25,84.53,85.54,83.61,85.1,12966383,0.0,0.0,85.1,85.1,12966383.0,1.9300000000000068,2025,11,4
WMT,Walmart,2025-11-25,104.61,107.42,104.23,107.0,20209633,0.0,0.0,107.0,107.0,20209633.0,3.1899999999999977,2025,11,4
X1G.PA,Lowe's,2025-11-25,233.29,233.29,233.29,234.01,126,0.0,0.0,234.01,234.01,126.0,0.0,2025,11,4
XOM,Exxon Mobil,2025-11-25,115.18,115.9,114.19,114.51,14432658,0.0,0.0,114.51,114.51,14432658.0,1.710000000000008,2025,11,4
