company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2007-09-28,10.0,10.09,9.98,10.01,39167100
Exxon Mobil Corporation,XOM,2007-09-28,48.71,48.99,48.19,48.41,20012500
Chevron Corporation,CVX,2007-09-28,45.78,46.2,45.51,45.79,8880700
ConocoPhillips,COP,2007-09-28,35.82,36.12,35.39,35.66,9340214
General Electric Company,GE,2007-09-28,128.31,129.06,127.82,128.75,6201416
Ford Motor Company,F,2007-09-28,4.44,4.49,4.36,4.37,45248000
"Citigroup, Inc.",C,2007-09-28,324.43,326.65,321.94,323.12,2098300
Bank of America Corporation,BAC,2007-09-28,35.82,35.82,35.43,35.55,14729500
"American International Group,Inc.",AIG,2007-09-28,830.36,837.89,828.26,834.93,496155
J.P. Morgan Chase & Co.,JPM,2007-09-28,28.85,28.95,28.56,28.71,15587900
Verizon Communications Inc.,VZ,2007-09-28,16.26,16.31,16.12,16.16,10990989
International Business Machines Corporation,IBM,2007-09-28,61.89,62.61,61.87,62.24,8075329
Valero Energy Corporation,VLO,2007-09-28,35.29,35.54,34.73,34.86,6958387
McKesson Corporation,MCK,2007-09-28,49.76,50.99,49.76,50.97,1683100
"Cardinal Health, Inc.",CAH,2007-09-28,28.97,29.06,28.82,28.87,2785900
Morgan Stanley,MS,2007-09-28,43.03,43.19,41.76,42.16,13313800
UnitedHealth Group Incorporated,UNH,2007-09-28,38.41,38.41,37.61,37.95,12939200
"Altria Group, Inc.",MO,2007-09-28,7.06,7.09,7.03,7.07,12026700
"The Goldman Sachs Group, Inc.",TGS,2007-09-28,2.93,3.13,2.92,3.09,78000
The Kroger Company,KR,2007-09-28,10.24,10.32,10.14,10.21,7594800
AT&T Inc.,ATT.L,2007-09-28,24.65,24.95,24.65,24.85,1141140
The Boeing Company,BA,2007-09-28,76.82,77.38,76.11,76.67,4549500
Costco Wholesale Corporation,COST,2007-09-28,42.4,42.87,42.31,42.42,4080200
Target Corporation,TGT,2007-09-28,39.21,39.78,38.93,39.6,8600500
Johnson & Johnson,JNJ,2007-09-28,38.53,38.65,38.4,38.62,8857800
"MetLife, Inc.",MET,2007-09-28,36.61,36.75,36.37,36.47,2915180
Pfizer Inc.,PFIZER.NS,2007-09-28,423.84,426.76,415.69,420.25,20710
Wells Fargo & Company,WFC,2007-09-28,21.96,22.03,21.72,21.81,15879300
"United Parcel Service, Inc.",UPS,2007-09-28,40.92,41.02,40.74,40.9,3267700
"Lowe's Companies, Inc.",LOW,2007-09-28,20.44,20.48,20.15,20.17,9874000
"Lehman Brothers Holdings, Inc.",LEHNQ,2007-09-28,20.13,20.13,19.95,19.96,3900
Time Warner Inc.,T,2007-09-28,8.67,8.73,8.58,8.63,32158901
Microsoft Corporation,MSFT,2007-09-28,21.07,21.22,20.89,21.05,45819100
Freddie Mac,FMCC,2007-09-28,58.14,58.29,57.02,57.13,3555400
"Motorola, Inc.",MSI,2007-09-28,57.14,57.29,55.6,56.92,5066221
"Caterpillar, Inc.",CAT,2007-09-28,48.29,49.23,48.25,48.87,5644800
Lockheed Martin Corporation,LMT,2007-09-28,62.1,63.2,61.89,63.05,2847300
The Allstate Corporation,ALL,2007-09-28,36.23,37.08,36.15,36.82,4976700
Intel Corporation,INTC,2007-09-28,15.61,15.79,15.58,15.7,44063300
"PepsiCo, Inc.",PEP,2007-09-28,42.7,43.09,42.63,43.07,6706500
The Walt Disney Company,DIS,2007-09-28,28.28,28.42,28.01,28.39,8016200
Sysco Corporation,SYY,2007-09-28,20.38,20.84,20.36,20.8,3240400
"Prudential Financial, Inc.",PRU,2007-09-28,49.57,50.09,49.47,49.92,2315500
"Johnson Controls, Inc.",JCI,2007-09-28,13.76,13.86,13.69,13.84,6586445
FedEx Corporation,FDX,2007-09-28,85.88,86.07,85.33,85.9,1852900
Honeywell International Inc.,HON,2007-09-28,35.14,35.43,35.08,35.32,3716624
"Alcoa, Inc.",AA,2007-09-28,77.6,78.78,76.82,78.04,4548980
Best Buy Co. Inc.,BBY,2007-09-28,26.65,26.78,26.36,26.62,5117300
Northrop Grumman Corporation,NOC,2007-09-28,47.79,48.31,47.48,47.72,1224571
"Federated Department Stores, Inc.",FHI,2007-09-28,14.98,15.02,14.85,15.0,470200
"Cisco Systems, Inc.",CSCO,2007-09-28,21.56,21.71,21.45,21.55,33792100
American Express Company,AXP,2007-09-28,45.0,45.22,44.51,44.75,4368000
The Hartford Financial Services Group Inc.,HFF.BE,2007-09-28,46.32,46.32,46.32,46.32,0
Comcast Corporation,CMCSA,2007-09-28,8.3,8.36,8.24,8.3,72282400
"Tyson Foods, Inc.",TSN,2007-09-28,12.95,12.98,12.86,12.91,2785500
"The Travelers Companies, Inc.",TTC,2007-09-28,11.29,11.42,11.2,11.39,1029600
Massachusetts Financial Group,MFG.AX,2007-09-28,0.76,0.76,0.75,0.75,18315
General Dynamics Corporation,GD,2007-09-28,55.84,56.31,55.08,55.51,1566600
International Paper Company,IP,2007-09-28,16.67,16.73,16.5,16.68,2949582
3M Company,MMM,2007-09-28,45.49,45.49,45.06,45.3,4599338
Deere & Company,DE,2007-09-28,51.92,52.8,51.89,52.28,4387000
"Merck & Co., Inc.",MRK,2007-09-28,26.22,26.34,25.96,26.19,13304570
Halliburton Company,HAL,2007-09-28,28.79,29.21,27.88,28.75,11048100
