company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2001-05-14,20.06,20.34,20.03,20.25,9779400
"Wal-Mart Stores, Inc.",WMT,2001-05-14,11.6,11.74,11.55,11.66,14400900
Ford Motor Company,F,2001-05-14,11.89,12.01,11.65,11.81,3577600
General Electric Company,GE,2001-05-14,129.1,131.68,128.52,130.99,2289482
"Citigroup, Inc.",C,2001-05-14,261.61,266.08,260.77,266.08,793440
International Business Machines Corporation,IBM,2001-05-14,55.42,56.41,55.32,56.1,5496521
AT&T Corp.,ATT.L,2001-05-14,39.75,39.75,39.75,39.75,0
Verizon Communications Inc.,VZ,2001-05-14,14.54,14.63,14.48,14.62,5214813
Philip Morris Companies Inc.,TABAK.PR,2001-05-14,541.07,544.96,541.07,544.96,30
J.P. Morgan Chase & Co.,JPM,2001-05-14,22.88,23.56,22.86,23.49,5469800
Bank of America Corporation,BAC,2001-05-14,14.68,14.82,14.61,14.82,9414800
The Boeing Company,BA,2001-05-14,43.37,43.86,43.28,43.85,1399700
Duke Energy Corporation,DUK,2001-05-14,25.89,26.35,25.87,26.33,1010899
The Kroger Company,KR,2001-05-14,8.52,8.58,8.38,8.47,3723600
Chevron Corporation,CVX,2001-05-14,18.55,18.78,18.53,18.63,4496600
"American International Group,Inc.",AIG,2001-05-14,977.67,984.2,974.83,977.67,239440
Morgan Stanley Dean Witter & Co.,MS,2001-05-14,31.34,32.33,31.32,32.2,4224300
Fannie Mae,FNMA,2001-05-14,65.38,66.13,64.84,65.98,2356700
"Merck & Co., Inc.",MRK,2001-05-14,29.18,29.46,28.83,29.46,3053767
"Motorola, Inc.",MSI,2001-05-14,40.65,40.85,39.88,40.24,1751723
McKesson HBOC Inc.,MCK,2001-05-14,27.86,28.06,27.61,27.77,988800
Target Corporation,TGT,2001-05-14,23.6,23.92,23.49,23.6,3250800
Intel Corporation,INTC,2001-05-14,15.97,16.03,15.21,15.61,41994500
"Goldman Sachs Group, Inc.",GS,2001-05-14,65.0,66.3,64.91,66.19,1616200
Conoco,COP,2001-05-14,10.38,10.65,10.37,10.62,4478717
Costco Wholesale Corporation,COST,2001-05-14,23.72,24.25,23.62,24.12,3786900
MetLife Inc.,MET,2001-05-14,14.39,14.54,14.19,14.54,1091818
Freddie Mac,FMCC,2001-05-14,52.27,53.35,52.27,53.34,2524800
"Cardinal Health, Inc.",CAH,2001-05-14,31.91,31.91,30.55,31.68,1290300
"United Parcel Service of America, Inc.",UPS,2001-05-14,28.27,28.39,28.01,28.2,680600
"Reliant Energy, Incorporated",RELIANCE.NS,2001-05-14,19.52,19.91,19.5,19.78,24879040
Johnson & Johnson,JNJ,2001-05-14,25.33,25.47,25.31,25.42,4081200
The Allstate Corporation,ALL,2001-05-14,23.09,23.39,23.01,23.18,1126700
International Paper Company,IP,2001-05-14,14.58,14.62,14.37,14.58,2025602
Wells Fargo & Co.,WFC,2001-05-14,11.57,11.69,11.56,11.6,6260000
The Walt Disney Company,DIS,2001-05-14,23.96,24.28,23.56,23.72,2824227
"ConAgra Foods, Incorporated",CAG,2001-05-14,6.94,6.94,6.85,6.89,714460
Lockheed Martin Corporation,LMT,2001-05-14,19.65,19.98,19.52,19.94,1951600
Honeywell International Inc.,HON,2001-05-14,25.07,25.58,24.97,25.53,2269638
First Union Corporation,FHN,2001-05-14,16.38,16.63,16.36,16.62,469155
American Express Company,AXP,2001-05-14,26.12,26.51,26.11,26.41,2643322
Southern Company,SO,2001-05-14,7.51,7.56,7.47,7.51,1519600
"Alcoa, Inc.",AA,2001-05-14,70.29,72.08,69.83,72.08,1323928
Microsoft Corporation,MSFT,2001-05-14,21.11,21.14,20.86,20.99,44968000
"AutoNation, Inc.",AN,2001-05-14,10.15,10.55,10.12,10.4,920800
El Paso Corporation,EL.PA,2001-05-14,10.92,11.05,10.92,11.05,1649435
"UnitedHealth Group, Incorporated",UNH,2001-05-14,11.54,11.66,11.43,11.56,4814000
Loews Corporation,L,2001-05-14,19.87,19.93,19.8,19.92,1422000
"PepsiCo, Inc.",PEP,2001-05-14,24.33,24.54,24.28,24.41,2248900
"Caterpillar, Inc.",CAT,2001-05-14,14.46,14.46,14.24,14.36,3302800
CVS Corporation,CVS,2001-05-14,16.91,17.07,16.69,16.83,6400200
