company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2003-12-01,12.11,12.11,11.74,11.86,59235900
Exxon Mobil Corporation,XOM,2003-12-01,17.7,17.79,17.56,17.64,13145700
Ford Motor Company,F,2003-12-01,6.19,6.19,6.03,6.11,8684300
General Electric Company,GE,2003-12-01,81.53,81.56,80.36,81.06,4137707
"Citigroup, Inc.",C,2003-12-01,283.94,285.02,282.38,284.84,927580
International Business Machines Corporation,IBM,2003-12-01,46.1,46.34,45.89,46.16,5475705
"American International Group,Inc.",AIG,2003-12-01,692.95,711.01,692.95,707.42,299805
Verizon Communications Inc.,VZ,2003-12-01,9.74,9.78,9.67,9.77,7165614
"Altria Group, Inc.",MO,2003-12-01,3.31,3.33,3.3,3.33,5796100
ConocoPhillips,COP,2003-12-01,10.69,10.83,10.66,10.83,6200836
The Boeing Company,BA,2003-12-01,25.89,26.63,25.89,26.18,7158500
Fannie Mae,FNMA,2003-12-01,61.79,61.84,61.01,61.21,3046000
"Merck & Co., Inc.",MRK,2003-12-01,17.81,18.3,17.77,18.17,18810971
The Kroger Company,KR,2003-12-01,6.61,6.61,6.46,6.52,6733200
"Cardinal Health, Inc.",CAH,2003-12-01,27.93,28.54,27.9,28.53,1619600
McKesson Corporation,MCK,2003-12-01,24.95,25.44,24.87,25.32,2129700
AT&T,ATT.L,2003-12-01,21.0,21.0,21.0,21.0,0
Bank of America Corporation,BAC,2003-12-01,22.3,22.8,22.3,22.8,14578400
Target Corporation,TGT,2003-12-01,23.62,24.03,23.32,23.97,5338100
J.P. Morgan Chase & Co.,JPM,2003-12-01,19.65,19.7,19.52,19.68,6957000
Freddie Mac,FMCC,2003-12-01,47.84,48.06,47.71,47.8,2032400
Costco Wholesale Corporation,COST,2003-12-01,24.02,24.47,23.9,24.45,4448300
Johnson & Johnson,JNJ,2003-12-01,27.26,27.26,26.71,26.82,10666100
Pfizer Inc.,PFIZER.NS,2003-12-01,248.75,250.65,245.75,247.98,24711
MetLife Inc.,MET,2003-12-01,16.81,16.95,16.76,16.89,3168416
Morgan Stanley,MS,2003-12-01,28.88,29.48,28.87,29.39,3897300
"United Parcel Service, Inc.",UPS,2003-12-01,37.09,37.38,36.98,37.34,2249800
The Allstate Corporation,ALL,2003-12-01,23.8,24.19,23.78,24.15,2643200
Wells Fargo & Co.,WFC,2003-12-01,15.67,15.69,15.54,15.66,7023400
Microsoft Corporation,MSFT,2003-12-01,15.96,16.15,15.71,15.92,101914600
"ConAgra Foods, Incorporated",CAG,2003-12-01,8.84,8.91,8.75,8.85,1912722
Valero Energy Corp,VLO,2003-12-01,5.46,5.55,5.45,5.55,3923084
Lockheed Martin Corporation,LMT,2003-12-01,25.29,25.33,25.05,25.33,1942300
"Prudential Financial, Inc.",PRU,2003-12-01,19.39,20.06,19.37,19.9,2791200
Intel,INTC,2003-12-01,19.43,19.61,19.25,19.55,47063000
"Motorola, Inc.",MSI,2003-12-01,37.42,37.56,37.03,37.4,2755527
"Lowe's Companies, Inc.",LOW,2003-12-01,20.65,20.74,20.37,20.74,6778400
The Walt Disney Company,DIS,2003-12-01,18.1,18.3,18.0,18.17,12497314
"PepsiCo, Inc.",PEP,2003-12-01,26.26,26.73,26.2,26.64,4545700
"UnitedHealth Group, Incorporated",UNH,2003-12-01,21.14,21.38,21.08,21.37,4232600
International Paper Company,IP,2003-12-01,15.8,16.26,15.75,16.22,6475459
CVS Corporation,CVS,2003-12-01,12.28,12.3,12.07,12.22,4991800
American Express Company,AXP,2003-12-01,29.3,29.52,29.19,29.34,6133326
Archer Daniels Midland Company,ADM,2003-12-01,8.47,8.47,8.32,8.36,3050700
"Tyson Foods, Inc.",TSN,2003-12-01,9.6,9.75,9.6,9.74,1580700
Sysco Corporation,SYY,2003-12-01,19.75,19.75,19.54,19.63,1831500
"Goldman Sachs Group, Inc.",GS,2003-12-01,69.05,70.16,69.05,69.95,3381800
Honeywell International Inc.,HON,2003-12-01,16.42,16.67,16.28,16.48,3159731
Electronic Data Systems Corporation,EA,2003-12-01,43.53,44.16,42.91,43.98,4910200
"Alcoa, Inc.",AA,2003-12-01,60.8,62.65,60.12,62.52,2443820
FedEx Corporation,FDX,2003-12-01,59.12,60.23,58.99,59.47,1377300
"Caterpillar, Inc.",CAT,2003-12-01,22.22,22.38,21.95,22.38,3524400
"Johnson Controls, Inc.",JCI,2003-12-01,23.35,23.91,23.32,23.9,5405279
CIGNA Corporation,CI,2003-12-01,16.13,16.23,16.05,16.18,1893600
Best Buy Co. Inc.,BBY,2003-12-01,23.43,23.5,22.6,22.82,9531450
"AutoNation, Inc.",AN,2003-12-01,17.58,17.75,17.51,17.61,1291900
"Cisco Systems, Inc.",CSCO,2003-12-01,14.91,15.12,14.85,15.08,51925600
Weyerhaeuser Company,WY,2003-12-01,10.17,10.54,10.17,10.51,1098000
Northrop Grumman Corporation,NOC,2003-12-01,26.58,26.58,26.27,26.42,2037189
Abbott Laboratories,ABT,2003-12-01,11.19,11.53,11.16,11.32,8760286
