company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2013-01-29,17.85,18.1,17.85,18.02,28682700
Exxon Mobil Corporation,XOM,2013-01-29,53.87,54.29,53.86,54.19,11700600
Chevron Corporation,CVX,2013-01-29,67.79,68.44,67.77,68.33,4370100
Phillips 66,PSX,2013-01-29,37.06,38.62,37.03,38.26,8446300
General Motors Company,GM,2013-01-29,21.52,21.53,21.04,21.26,13059800
General Electric Company,GE,2013-01-29,86.23,86.58,85.89,86.27,7125393
Valero Energy Corporation,VLO,2013-01-29,24.14,25.08,23.95,25.04,28202226
Ford Motor Company,F,2013-01-29,7.16,7.18,6.8,6.94,131146500
AT&T Inc.,ATT.L,2013-01-29,34.15,34.3,34.02,34.3,167460
Fannie Mae,FNMA,2013-01-29,0.28,0.28,0.28,0.28,1093900
CVS Caremark Corporation,CVS,2013-01-29,36.55,36.8,36.45,36.6,6527100
McKesson Corporation,MCK,2013-01-29,96.23,97.13,95.92,96.97,1277200
Verizon Communications Inc.,VZ,2013-01-29,22.47,22.88,22.42,22.82,16429900
UnitedHealth Group Incorporated,UNH,2013-01-29,45.56,46.33,45.5,45.99,7317600
J.P. Morgan Chase & Co.,JPM,2013-01-29,32.79,33.41,32.77,33.39,19907400
"Cardinal Health, Inc.",CAH,2013-01-29,31.73,32.03,31.68,31.98,2244900
International Business Machines Corporation,IBM,2013-01-29,118.49,119.3,118.08,118.24,3783487
Bank of America Corporation,BAC,2013-01-29,9.02,9.14,9.0,9.07,96824100
Costco Wholesale Corporation,COST,2013-01-29,80.54,81.63,80.5,81.5,2073100
The Kroger Company,KR,2013-01-29,10.84,10.89,10.81,10.85,7059000
Express Scripts Holding Company,ESH.BE,2013-01-29,9.28,9.28,9.28,9.28,0
Wells Fargo & Company,WFC,2013-01-29,24.36,24.52,24.32,24.48,16846900
Citigroup Inc.,C,2013-01-29,31.28,31.68,31.19,31.35,26998900
"Prudential Financial, Inc.",PRU,2013-01-29,34.65,34.86,34.56,34.71,2109000
The Boeing Company,BA,2013-01-29,62.21,62.21,61.17,61.72,9296800
Freddie Mac,FMCC,2013-01-29,0.29,0.29,0.29,0.29,420800
