company,ticker,date,open,high,low,close,volume
Ford Motor Company,F,1999-12-16,10.98,11.06,10.87,10.9,6368729
"Wal-Mart Stores, Inc.",WMT,1999-12-16,14.23,14.65,14.07,14.63,25461000
Exxon Corporation,XOM,1999-12-16,18.01,18.69,18.01,18.45,11829800
General Electric Company,GE,1999-12-16,126.09,127.39,124.04,127.39,3702521
International Business Machines Corporation,IBM,1999-12-16,53.45,54.29,52.34,54.04,7449926
"Citigroup, Inc.",C,1999-12-16,216.1,216.1,208.01,211.69,1231333
The Boeing Company,BA,1999-12-16,25.01,25.7,24.93,25.62,4341800
AT&T Corp.,ATT.L,1999-12-16,38.85,38.85,38.85,38.85,0
"American International Group,Inc.",AIG,1999-12-16,860.76,866.68,835.09,841.02,195248
Fannie Mae,FNMA,1999-12-16,51.38,51.38,48.99,49.49,3881200
Morgan Stanley Dean Witter & Co.,MS,1999-12-16,30.66,31.07,30.28,30.43,3201800
"Motorola, Inc.",MSI,1999-12-16,109.93,110.25,107.45,109.93,2598646
The Kroger Company,KR,1999-12-16,5.3,5.63,5.26,5.63,16317200
"Merck & Co., Inc.",MRK,1999-12-16,26.88,26.88,25.8,26.11,5145051
Chevron Corporation,CVX,1999-12-16,17.07,17.07,16.86,16.98,2465600
Intel Corporation,INTC,1999-12-16,22.65,23.04,22.54,22.79,50160200
Lockheed Martin Corporation,LMT,1999-12-16,10.29,10.64,10.29,10.58,2255600
The Allstate Corporation,ALL,1999-12-16,13.83,13.96,13.53,13.56,2438900
"United Parcel Service of America, Inc.",UPS,1999-12-16,30.75,30.9,30.5,30.87,1364600
"ConAgra, Inc.",CAG,1999-12-16,6.89,6.89,6.49,6.57,2212642
Johnson & Johnson,JNJ,1999-12-16,24.45,24.46,23.87,24.18,6477000
The Walt Disney Company,DIS,1999-12-16,21.55,21.55,21.17,21.31,6309377
"PepsiCo, Inc.",PEP,1999-12-16,17.93,17.97,17.58,17.67,4415800
First Union Corporation,FHN,1999-12-16,12.97,13.03,12.71,12.86,302474
CIGNA Corporation,CI,1999-12-16,21.93,21.93,21.56,21.67,1696500
"Caterpillar, Inc.",CAT,1999-12-16,12.03,12.28,11.9,12.19,2941800
McKesson HBOC Inc.,MCK,1999-12-16,16.88,16.98,16.47,16.52,1607100
Loews Corporation,L,1999-12-16,8.39,8.49,8.32,8.32,1549800
Wells Fargo & Co.,WFC,1999-12-16,9.51,10.02,9.49,9.73,17140200
Xerox Corporation,XRX,1999-12-16,25.81,25.95,24.6,24.81,3493905
American Express Company,AXP,1999-12-16,32.31,32.31,31.17,31.37,8383754
International Paper Company,IP,1999-12-16,21.11,21.13,19.74,19.79,3248759
J.P. Morgan & Co. Incorporated,JPM,1999-12-16,24.06,24.06,23.31,23.68,4055100
Freddie Mac,FMCC,1999-12-16,38.83,38.83,37.54,38.01,2092100
Duke Energy Corporation,DUK,1999-12-16,13.07,13.07,12.75,12.87,1651121
"AutoNation, Inc.",AN,1999-12-16,8.18,8.46,8.07,8.18,1185500
United Health Care Corporation,UNH,1999-12-16,5.06,5.14,5.02,5.03,9250400
Halliburton Company,HAL,1999-12-16,12.41,12.68,12.21,12.31,4402600
Electronic Data Systems Corporation,EA,1999-12-16,27.22,27.22,25.64,26.63,9880000
Archer Daniels Midland Company,ADM,1999-12-16,6.36,6.39,6.17,6.23,2394520
"Cardinal Health, Inc.",CAH,1999-12-16,13.54,14.11,13.54,13.9,1999050
FDX Corporation,FDX,1999-12-16,32.09,34.56,31.89,34.51,4120000
"Federated Department Stores, Inc.",FHI,1999-12-16,4.11,4.38,4.11,4.36,287400
"Alcoa, Inc.",AA,1999-12-16,67.12,67.12,64.56,64.99,2067249
Sysco Corporation,SYY,1999-12-16,9.68,9.81,9.65,9.75,868600
CVS Corporation,CVS,1999-12-16,10.84,10.88,10.1,10.1,5413400
