company,ticker,date,open,high,low,close,volume
Walmart,WMT,2019-01-02,27.57,28.17,27.57,28.08,24458100
Exxon Mobil,XOM,2019-01-02,48.64,50.47,48.58,50.34,16727200
Apple,APLE,2019-01-02,10.13,10.25,10.03,10.18,1294700
UnitedHealth Group,UNH,2019-01-02,219.94,221.16,216.77,218.59,4063600
McKesson,MCK,2019-01-02,104.37,108.48,103.7,107.42,2151100
CVS Health,CVS,2019-01-02,51.69,52.5,51.36,52.27,7322400
AT&T,ATT.L,2019-01-02,122.5,125.0,119.0,125.0,639460
Chevron,CVX,2019-01-02,78.93,82.12,78.75,81.39,6384800
Ford Motor,F,2019-01-02,5.27,5.61,5.23,5.53,47494400
General Motors,GM,2019-01-02,30.11,30.99,29.71,30.83,7662300
Costco Wholesale,COST,2019-01-02,181.53,185.69,180.94,185.38,2143100
Alphabet,GOOGL,2019-01-02,51.01,52.68,50.91,52.37,31868000
Cardinal Health,CAH,2019-01-02,36.22,37.44,36.08,37.0,3311900
JPMorgan Chase,JPM,2019-01-02,78.86,82.0,78.85,81.62,15670900
Verizon Communications,VZ,2019-01-02,38.26,38.26,37.66,38.16,13969700
Kroger,KR,2019-01-02,23.55,23.67,23.29,23.47,5512200
General Electric,GE,2019-01-02,34.67,38.02,34.44,37.41,26991297
Fannie Mae,FNMA,2019-01-02,1.08,1.11,1.06,1.1,2325200
Phillips 66,PSX,2019-01-02,64.29,66.64,64.05,66.4,3147800
Valero Energy,VLO,2019-01-02,55.41,57.16,54.93,56.72,4271900
Bank of America,BAC,2019-01-02,20.43,21.33,20.37,21.17,71836300
Microsoft,MSFT,2019-01-02,93.14,95.2,92.57,94.61,35329300
Home Depot,HD,2019-01-02,143.82,146.76,143.26,146.11,4242900
Boeing,BA,2019-01-02,307.24,314.78,304.83,314.65,3292200
Wells Fargo,WFC,2019-01-02,37.5,38.67,37.4,38.67,20295200
Citigroup,C,2019-01-02,39.62,42.01,39.61,41.85,21646300
Marathon Petroleum,MPC,2019-01-02,46.45,48.13,46.15,47.62,6608000
