company,ticker,date,open,high,low,close,volume
Walmart,WMT,2024-10-10,79.53,79.54,78.69,78.84,10812700
Amazon,AMZN,2024-10-10,187.13,188.13,185.83,186.65,27785000
Apple,AAPL,2024-10-10,226.51,228.22,225.9,227.76,28183500
Unitedhealth Group,UNH,2024-10-10,582.55,586.24,580.18,585.01,2143200
Cvs,CVS,2024-10-10,63.9,64.18,63.21,63.4,12759800
Exxon Mobil,XOM,2024-10-10,117.83,118.35,117.0,117.81,10243300
Alphabet,GOOGL,2024-10-10,160.16,162.35,159.7,161.37,14144100
Mckesson,MCK,2024-10-10,501.78,506.18,499.69,504.02,832400
Cencora,COR,2024-10-10,219.71,220.5,218.63,220.0,1352900
Costco,COST,2024-10-10,904.07,904.07,886.03,887.81,1765800
Jp Morgan Chase,JPM,2024-10-10,210.36,210.36,207.09,208.43,7927100
Microsoft,MSFT,2024-10-10,411.37,413.47,409.31,411.97,13848400
Cardinal Health,CAH,2024-10-10,113.27,113.51,112.14,112.23,1442300
Chevron,CVX,2024-10-10,142.55,143.37,141.77,142.49,4420900
Cigna,CI,2024-10-10,341.01,344.35,339.7,343.93,800600
Ford Motor,F,2024-10-10,9.72,9.83,9.68,9.81,39458300
Bank Of America,BAC,2024-10-10,39.09,39.21,38.86,39.05,26182300
General Motors,GM,2024-10-10,47.12,47.46,46.86,47.19,9740100
Elevance Health,ELV,2024-10-10,485.9,489.2,482.55,483.35,1088800
Citigroup,C,2024-10-10,61.72,61.83,60.87,61.22,8708600
Centene,CNC,2024-10-10,72.65,72.65,71.11,71.62,3987900
Home Depot,HD,2024-10-10,400.23,404.88,398.19,400.47,3040800
Marathon Petroleum,MPC,2024-10-10,158.14,162.66,157.52,160.34,1990200
Kroger,KR,2024-10-10,54.84,55.06,53.58,53.82,2647400
Phillips 66,PSX,2024-10-10,129.37,130.96,128.22,130.33,1416400
Fannie Mae,FNMA,2024-10-10,1.13,1.2,1.12,1.13,3869900
Valero Energy,VLO,2024-10-10,134.23,138.24,134.21,137.31,2300900
Meta Platforms,META,2024-10-10,585.73,588.38,580.69,582.0,7740400
Verizon Communications,VZ,2024-10-10,40.64,40.86,40.05,40.18,12352800
At&T,ATT.L,2024-10-10,370.0,372.0,365.0,372.0,872466
Comcast,CMCSA,2024-10-10,40.01,40.42,39.56,39.6,11975800
Wells Fargo,WFC,2024-10-10,56.17,56.82,55.81,56.2,12744000
Goldman Sachs Group,GS,2024-10-10,496.19,496.67,489.6,493.65,1309000
Freddie Mac,FMCC,2024-10-10,1.1,1.16,1.1,1.13,1174500
Target,TGT,2024-10-10,146.75,148.58,144.84,148.31,3139100
Humana,HUM.ST,2024-10-10,33.32,33.36,32.83,33.17,31766
Tesla,TSLA,2024-10-10,241.81,242.79,232.34,238.77,83087100
Morgan Stanley,MS,2024-10-10,104.66,105.23,103.9,104.31,4065500
Johnson & Johnson,JNJ,2024-10-10,156.31,156.34,154.99,155.48,4793900
Archer Daniels Midland,ADM,2024-10-10,54.59,55.18,54.23,54.62,2010200
Pepsico,PEP,2024-10-10,165.67,166.62,164.85,166.55,5292400
United Parcel Service,UPS,2024-10-10,122.67,123.93,122.52,122.79,2462600
Fedex,FDX,2024-10-10,257.31,259.88,257.16,258.21,872800
Walt Disney,DIS,2024-10-10,92.91,93.07,91.89,92.19,6698000
Dell Technologies,DELL,2024-10-10,118.87,122.2,118.61,122.14,5947200
Lowe'S,X1G.PA,2024-10-10,228.38,229.05,228.18,229.05,392
Procter & Gamble,PG,2024-10-10,163.49,164.45,163.08,163.64,6932300
Energy Transfer,ET,2024-10-10,14.85,14.99,14.81,14.91,9826200
Boeing,BA,2024-10-10,149.07,149.11,146.26,146.62,11275800
Albertsons,ACI,2024-10-10,17.8,17.85,17.59,17.65,3102200
Sysco,SYY,2024-10-10,72.55,72.63,71.41,71.83,2946400
Rtx,RTX,2024-10-10,120.72,121.15,119.53,120.05,2785300
General Electric,GE,2024-10-10,186.99,188.58,186.24,186.96,2300900
Lockheed Martin,LMT,2024-10-10,589.53,590.67,579.91,581.14,853700
American Express,AXP,2024-10-10,268.04,269.99,267.0,267.59,2052800
Caterpillar,CAT,2024-10-10,387.91,389.65,383.31,389.34,1331700
Metlife,MET,2024-10-10,81.74,81.98,80.91,81.1,3128700
Hca Healthcare,HCA,2024-10-10,382.88,385.28,380.05,384.12,956700
Progressive,PGR,2024-10-10,249.67,250.76,246.01,246.74,1731400
Ibm,IBM,2024-10-10,227.39,228.09,224.2,225.37,3142000
Deere,DE,2024-10-10,399.16,400.92,396.29,400.14,578100
Nvidia,NVDA,2024-10-10,131.87,134.96,130.96,134.77,242311300
Stonex Group,SNEX,2024-10-10,56.24,58.55,55.97,57.04,163500
Merck,MRK,2024-10-10,106.75,106.87,105.27,105.49,6006700
Conocophillips,COP,2024-10-10,107.16,108.3,106.31,107.37,3946400
Pfizer,PFIZER.NS,2024-10-10,5593.68,5675.16,5548.98,5581.34,19166
Delta Air Lines,DAL,2024-10-10,49.91,50.89,48.71,49.69,16893700
