company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2010-11-09,13.42,13.45,13.36,13.41,30141300
Exxon Mobil Corporation,XOM,2010-11-09,39.55,40.01,39.44,39.74,33938100
Chevron Corporation,CVX,2010-11-09,45.49,45.68,45.05,45.3,13597200
General Electric Company,GE,2010-11-09,59.6,59.6,58.61,58.89,10418018
Bank of America Corporation,BAC,2010-11-09,9.95,9.95,9.55,9.59,225038100
ConocoPhillips,COP,2010-11-09,28.52,28.61,28.05,28.19,13672798
AT&T Inc.,ATT.L,2010-11-09,31.3,31.4,31.3,31.45,50400
Ford Motor Company,F,2010-11-09,8.5,8.53,8.17,8.27,133717300
J.P. Morgan Chase & Co.,JPM,2010-11-09,27.04,27.21,26.57,26.69,32800100
"Citigroup, Inc.",C,2010-11-09,33.17,33.17,31.91,31.91,54105940
Verizon Communications Inc.,VZ,2010-11-09,15.61,15.61,15.45,15.48,15967600
McKesson Corporation,MCK,2010-11-09,58.39,58.72,57.82,57.88,3469500
"American International Group,Inc.",AIG,2010-11-09,28.14,28.31,26.92,27.08,4163800
"Cardinal Health, Inc.",CAH,2010-11-09,23.86,24.36,23.85,24.13,3911100
CVS Caremark Corporation,CVS,2010-11-09,21.57,21.67,21.32,21.41,8832800
Wells Fargo & Company,WFC,2010-11-09,19.29,19.34,18.63,18.69,37178800
International Business Machines Corporation,IBM,2010-11-09,82.27,82.73,81.67,81.95,5962828
UnitedHealth Group Incorporated,UNH,2010-11-09,29.51,29.54,29.16,29.3,6027600
The Kroger Company,KR,2010-11-09,8.54,8.6,8.45,8.51,11691800
Costco Wholesale Corporation,COST,2010-11-09,46.53,46.59,46.0,46.19,2600000
Valero Energy Corporation,VLO,2010-11-09,10.56,10.65,10.49,10.52,7512498
The Boeing Company,BA,2010-11-09,56.13,56.35,54.98,55.31,4587500
"The Home Depot, Inc.",THD,2010-11-09,46.01,46.02,45.32,45.39,295200
Target Corporation,TGT,2010-11-09,35.7,35.81,35.32,35.46,2978900
Johnson & Johnson,JNJ,2010-11-09,41.62,41.63,41.38,41.51,9218500
Microsoft Corporation,MSFT,2010-11-09,20.33,20.56,20.25,20.43,58538600
"The Goldman Sachs Group, Inc.",TGS,2010-11-09,2.15,2.18,2.1,2.15,17300
Pfizer Inc.,PFIZER.NS,2010-11-09,710.26,713.82,705.01,711.68,5438
"Lowe's Companies, Inc.",LOW,2010-11-09,16.79,16.81,16.39,16.46,10207200
"United Parcel Service, Inc.",UPS,2010-11-09,41.7,41.73,41.05,41.2,4615200
Lockheed Martin Corporation,LMT,2010-11-09,46.12,46.15,45.42,45.62,2094900
Best Buy Co. Inc.,BBY,2010-11-09,27.02,27.31,26.61,26.75,4622600
The Dow Chemical Company,TDC,2010-11-09,40.88,41.42,40.59,40.76,2023000
Sears Holdings Corporation,SRSCQ,2010-11-09,10.77,10.77,10.77,10.77,0
"PepsiCo, Inc.",PEP,2010-11-09,41.81,41.87,41.48,41.8,6301300
"MetLife, Inc.",MET,2010-11-09,23.4,23.48,22.7,22.78,9204776
Kraft Foods Inc.,1959.T,2010-11-09,322.13,325.61,322.13,323.52,45000
Freddie Mac,FMCC,2010-11-09,0.37,0.38,0.37,0.37,1672300
Sysco Corporation,SYY,2010-11-09,19.08,19.13,18.76,18.8,6200100
The Walt Disney Company,DIS,2010-11-09,31.86,31.9,31.43,31.58,7600000
"Cisco Systems, Inc.",CSCO,2010-11-09,15.93,16.0,15.73,15.84,51149000
Comcast Corporation,CMCSA,2010-11-09,7.55,7.56,7.46,7.49,22052800
FedEx Corporation,FDX,2010-11-09,75.54,75.74,73.35,73.62,2330600
Northrop Grumman Corporation,NOC,2010-11-09,43.92,43.94,43.28,43.67,1387936
Intel Corporation,INTC,2010-11-09,14.15,14.25,14.04,14.12,46639500
"Prudential Financial, Inc.",PRU,2010-11-09,30.0,30.19,29.7,29.85,5124500
Caterpillar Inc.,CAT,2010-11-09,57.25,57.44,56.02,56.37,6030100
Sprint Nextel Corporation,SIX.AX,2010-11-09,1.54,1.54,1.54,1.54,0
The Allstate Corporation,ALL,2010-11-09,22.2,22.24,21.57,21.65,5915000
General Dynamics Corporation,GD,2010-11-09,49.12,49.18,48.67,48.89,1714000
Morgan Stanley,MS,2010-11-09,19.25,19.39,18.68,18.76,21825800
Liberty Mutual Holding Company Inc.,LBTYA,2010-11-09,8.45,8.47,8.28,8.32,11449533
Honeywell International Inc.,HON,2010-11-09,31.96,31.96,31.58,31.75,7199094
Abbott Laboratories,ABT,2010-11-09,17.64,17.67,17.44,17.49,17928303
Fannie Mae,FNMA,2010-11-09,0.39,0.39,0.38,0.38,3685100
Time Warner Inc.,T,2010-11-09,7.57,7.59,7.54,7.57,25995681
"Johnson Controls, Inc.",JCI,2010-11-09,13.34,13.44,12.89,13.14,17029008
"Delta Air Lines, Inc.",DAL,2010-11-09,12.22,12.27,11.93,11.98,8341100
"Merck & Co., Inc.",MRK,2010-11-09,20.61,20.73,20.28,20.33,22320933
"Tyson Foods, Inc.",TSN,2010-11-09,11.64,11.65,11.26,11.29,6853900
American Express Company,AXP,2010-11-09,35.62,35.68,34.98,35.12,9341600
Massachusetts Financial Group,MFG.AX,2010-11-09,0.65,0.66,0.65,0.65,18418
Philip Morris International Inc.,PM,2010-11-09,29.67,29.76,29.37,29.44,5744300
The Hartford Financial Services Group Inc.,HFF.BE,2010-11-09,13.35,13.35,13.35,13.35,0
"The Travelers Companies, Inc.",TTC,2010-11-09,11.96,11.98,11.65,11.74,253200
